table_name,pk_value,column_name,old_value,new_value,confidence,method,evidence_url,ts,note
models,119,nombre,POLYWATCH,Polywach,95.95,JW+TokenSort,PENDING,2025-09-18 15:52:54,Normalización de modelo
devices,25564,model_id,121,119,88.03,JW+TokenSort,PENDING,2025-09-18 15:52:54,Merge modelo duplicado
models,121,__delete__,"marca_id=44,nombre=poylwatch",merged->119,88.03,JW+TokenSort,PENDING,2025-09-18 15:52:54,Eliminado modelo duplicado
devices,25762,model_id,120,120,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:54,Merge modelo duplicado
models,120,__delete__,"marca_id=44,nombre=POLYWATCH YH-6000B PRO",merged->120,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:54,Eliminado modelo duplicado
devices,15774,model_id,122,122,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:54,Merge modelo duplicado
devices,15775,model_id,122,122,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:54,Merge modelo duplicado
devices,15776,model_id,122,122,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:54,Merge modelo duplicado
devices,15778,model_id,122,122,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:54,Merge modelo duplicado
devices,15779,model_id,122,122,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:54,Merge modelo duplicado
devices,16044,model_id,122,122,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:54,Merge modelo duplicado
devices,17178,model_id,122,122,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:54,Merge modelo duplicado
devices,17179,model_id,122,122,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:54,Merge modelo duplicado
devices,18766,model_id,122,122,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:54,Merge modelo duplicado
devices,18782,model_id,122,122,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:54,Merge modelo duplicado
devices,18992,model_id,122,122,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:54,Merge modelo duplicado
devices,21198,model_id,122,122,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:54,Merge modelo duplicado
devices,21580,model_id,122,122,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:54,Merge modelo duplicado
devices,21581,model_id,122,122,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:54,Merge modelo duplicado
devices,21896,model_id,122,122,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:54,Merge modelo duplicado
devices,21898,model_id,122,122,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:54,Merge modelo duplicado
devices,22100,model_id,122,122,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:54,Merge modelo duplicado
devices,22187,model_id,122,122,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:54,Merge modelo duplicado
models,122,__delete__,"marca_id=44,nombre=REMSTAR",merged->122,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:54,Eliminado modelo duplicado
models,123,nombre,remstart,Remstar,95.42,JW+TokenSort,PENDING,2025-09-18 15:52:54,Normalización de modelo
devices,15497,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:54,Merge modelo duplicado
devices,15683,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:54,Merge modelo duplicado
devices,15684,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:54,Merge modelo duplicado
devices,15685,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,17069,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,17090,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,18015,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,18083,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,18285,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,18352,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,18384,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,18441,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,18453,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,18454,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,18588,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,18661,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,18769,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,18793,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,19009,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,19194,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,19295,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,19379,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,19525,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,19630,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,19940,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,20074,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,20075,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,20211,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,20309,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,20310,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,20311,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,20516,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,20533,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,20564,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,20604,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,20758,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,20879,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,21045,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,21262,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,21341,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,21358,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,21398,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,21579,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,21629,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,21704,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,21705,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,21759,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,21779,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,22377,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,22730,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,22789,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,23139,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,23140,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,23216,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,23217,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,23237,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,23356,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,23741,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,23834,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,24058,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,24494,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,24518,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,24523,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,24529,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,24530,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,24531,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,24532,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,24533,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,24534,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,24535,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,24536,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,24537,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,24538,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,24539,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,24540,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,24554,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,24779,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,25054,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,25571,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,25579,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,26735,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,28194,model_id,124,124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,124,__delete__,"marca_id=44,nombre=RESMART",merged->124,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
models,125,nombre,RESMART G1,Resmart,88.18,JW+TokenSort,PENDING,2025-09-18 15:52:55,Normalización de modelo
devices,22893,model_id,127,125,88.18,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,127,__delete__,"marca_id=44,nombre=RESMART G2",merged->125,88.18,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,20086,model_id,128,125,85.25,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,21317,model_id,128,125,85.25,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,21318,model_id,128,125,85.25,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,21372,model_id,128,125,85.25,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,23872,model_id,128,125,85.25,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,24138,model_id,128,125,85.25,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,24661,model_id,128,125,85.25,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,24662,model_id,128,125,85.25,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,24663,model_id,128,125,85.25,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,25382,model_id,128,125,85.25,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,25383,model_id,128,125,85.25,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,25903,model_id,128,125,85.25,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,128,__delete__,"marca_id=44,nombre=RESMART GII",merged->125,85.25,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,25381,model_id,129,125,85.25,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,129,__delete__,"marca_id=44,nombre=RESMARTAUTO",merged->125,85.25,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,22281,model_id,126,126,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,126,__delete__,"marca_id=44,nombre=RESMART G1 25T",merged->126,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,26456,model_id,130,130,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,26457,model_id,130,130,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,130,__delete__,"marca_id=44,nombre=T20S",merged->130,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,27151,model_id,131,131,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,131,__delete__,"marca_id=44,nombre=T25A",merged->131,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,25309,model_id,132,132,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,132,__delete__,"marca_id=44,nombre=T25T",merged->132,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,26693,model_id,133,133,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,28476,model_id,133,133,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,133,__delete__,"marca_id=44,nombre=YH 600B PRO",merged->133,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
models,134,nombre,YH-600 B PRO,YH 600b PRO,96.08,JW+TokenSort,PENDING,2025-09-18 15:52:55,Normalización de modelo
devices,23911,model_id,135,134,96.71,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,135,__delete__,"marca_id=44,nombre=YH-600 PRO",merged->134,96.71,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,25809,model_id,136,134,85.25,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,26206,model_id,136,134,85.25,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,26207,model_id,136,134,85.25,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,136,__delete__,"marca_id=44,nombre=YH-600B",merged->134,85.25,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,25529,model_id,138,134,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,25856,model_id,138,134,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,25869,model_id,138,134,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,25972,model_id,138,134,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,26692,model_id,138,134,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,26751,model_id,138,134,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,26792,model_id,138,134,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,26841,model_id,138,134,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,26842,model_id,138,134,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,26843,model_id,138,134,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,26871,model_id,138,134,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,26884,model_id,138,134,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,26885,model_id,138,134,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,26894,model_id,138,134,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,27133,model_id,138,134,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,27194,model_id,138,134,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,27247,model_id,138,134,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,27406,model_id,138,134,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,27456,model_id,138,134,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,27921,model_id,138,134,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,28161,model_id,138,134,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,28273,model_id,138,134,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,138,__delete__,"marca_id=44,nombre=YH-600B PRO",merged->134,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,25065,model_id,140,134,96.71,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,26256,model_id,140,134,96.71,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,26257,model_id,140,134,96.71,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,26258,model_id,140,134,96.71,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,140,__delete__,"marca_id=44,nombre=YH-600BPRO",merged->134,96.71,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,27163,model_id,137,137,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,27236,model_id,137,137,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,27237,model_id,137,137,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,137,__delete__,"marca_id=44,nombre=YH600B PRO",merged->137,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,27045,model_id,139,139,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,139,__delete__,"marca_id=44,nombre=YH600BPRO",merged->139,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,20822,model_id,141,141,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,141,__delete__,"marca_id=48,nombre=GEISLEEP 20I",merged->141,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,22689,model_id,142,142,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,22867,model_id,142,142,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,23046,model_id,142,142,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,23047,model_id,142,142,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,23485,model_id,142,142,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,142,__delete__,"marca_id=48,nombre=SLEEP",merged->142,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,25675,model_id,143,143,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,143,__delete__,"marca_id=48,nombre=SLEEP 20 i",merged->143,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,26594,model_id,144,144,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,27113,model_id,144,144,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,144,__delete__,"marca_id=56,nombre=FUKUDA",merged->144,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,16961,model_id,146,146,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,146,__delete__,"marca_id=66,nombre=preligy 2",merged->146,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,15965,model_id,147,147,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,147,__delete__,"marca_id=68,nombre=adulto",merged->147,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,15966,model_id,148,148,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,148,__delete__,"marca_id=69,nombre=adulto",merged->148,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,15299,model_id,149,149,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,15300,model_id,149,149,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,15301,model_id,149,149,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,15302,model_id,149,149,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,15304,model_id,149,149,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,149,__delete__,"marca_id=76,nombre=adulto",merged->149,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,20153,model_id,150,150,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,150,__delete__,"marca_id=76,nombre=CMS56000",merged->150,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
models,151,nombre,CMS600,Cms56000,89.94,JW+TokenSort,PENDING,2025-09-18 15:52:55,Normalización de modelo
devices,20481,model_id,152,151,95.21,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,152,__delete__,"marca_id=76,nombre=CMS6000",merged->151,95.21,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,19896,model_id,153,153,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,153,__delete__,"marca_id=77,nombre=cm2.2",merged->153,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,18702,model_id,154,154,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,154,__delete__,"marca_id=77,nombre=monitor fetal",merged->154,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,18596,model_id,156,155,94.73,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,156,__delete__,"marca_id=86,nombre=MD 300X",merged->155,94.73,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,27108,model_id,157,157,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,27110,model_id,157,157,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,27205,model_id,157,157,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,157,__delete__,"marca_id=86,nombre=MMED6000DP",merged->157,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,17014,model_id,158,158,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,158,__delete__,"marca_id=90,nombre=ohmeda",merged->158,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,17096,model_id,159,159,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,159,__delete__,"marca_id=90,nombre=satlite",merged->159,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,21288,model_id,160,160,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,24152,model_id,160,160,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,160,__delete__,"marca_id=90,nombre=SATLITE TRANS",merged->160,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,22235,model_id,166,166,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,22289,model_id,166,166,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,166,__delete__,"marca_id=93,nombre=9000D",merged->166,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,20972,model_id,167,167,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
models,167,__delete__,"marca_id=93,nombre=INTELILLENT PAP",merged->167,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Eliminado modelo duplicado
devices,18117,model_id,168,168,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,19243,model_id,168,168,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
devices,19901,model_id,168,168,100.0,JW+TokenSort,PENDING,2025-09-18 15:52:55,Merge modelo duplicado
